"id","predict"
248886,2041.60159753921
247609,2999.74452221899
201597,6928.4224029378
214122,1268.95725381694
222229,1769.22402993506
225764,736.78907809248
215168,3923.2181531481
241515,4300.43131489393
216842,4826.63050165938
205526,6569.55609726286
244350,1163.10854783971
204648,948.807438232519
220139,1711.13468857591
243450,1135.60017907705
231687,1878.06851431037
236331,1646.39359306712
241363,4143.67530840037
206686,3270.35852958954
201611,5481.67383926378
249369,3142.67011396321
200098,3647.65590521146
241655,3448.97187766721
211146,2306.36254901415
247377,1185.86696474599
239105,1112.15670626683
205623,7181.08162498974
209011,1997.89992999307
242049,6665.0180439745
213945,1059.99121337267
226653,2361.93629721042
216750,2477.66531824727
201396,6191.39887111188
207519,1791.56054038634
209797,2401.02451827714
247072,1280.75094669803
238038,2112.57824673054
246396,5066.80521791244
238461,3081.76147512286
212041,5959.45541130992
203485,2010.04477153421
206420,1071.20115911639
224959,5837.5341143495
234595,2025.68797962139
201554,5162.91967652512
224028,1155.97568020657
240097,4903.13534273603
202191,5036.67832040043
234001,2785.56008580644
220682,5375.43188740414
247338,1857.496214188
215391,1888.36919743756
219567,2985.29601462665
236295,1281.16978127634
234117,1683.55558575688
241750,6665.0180439745
212132,4238.30220254713
209873,6897.8251934588
208054,2131.43340608429
216041,2338.97597663337
241297,1273.33601826944
247356,1929.46748343325
240589,1582.19331303484
216311,4920.29567339841
231099,2769.88832143025
218206,3940.44409948435
233354,3051.00955748891
219831,4208.96207315703
230838,2787.38228910526
232944,1400.40369487682
232530,982.894705624899
221595,2603.34306961296
228406,3183.76264186623
238598,1631.16166930474
204638,6302.59655460088
209309,2664.43442295178
201138,3383.41498936083
211685,1180.95814349452
204649,2236.97242089502
216705,1650.71478006303
244110,2213.79919581884
218478,4258.88612372055
206515,1283.65780156536
202453,4334.34192170569
235803,2046.59171323787
234406,1407.4356538312
238864,6709.51037745315
223022,3226.92477076701
228284,5981.33860062709
201835,2643.32114995243
230952,4364.60798368042
209361,1997.89992999307
236621,1650.71478006303
200484,2061.45624597169
246498,6634.01895217957
222176,1830.13624650387
224624,1600.91153239334
240112,3079.65933988652
218669,7183.74124366805
208733,1939.55501986721
213175,604.191083312981
213081,5100.66599678836
240733,5819.63892037322
210389,6050.93382944895
226689,3846.28819515286
232260,5113.9899888278
242499,4982.58771887085
212128,4978.57359004681
204367,546.091518049916
248875,2041.60159753921
215997,1511.72093789786
211005,1197.38563985926
219755,2648.16927195284
237836,1262.07798762205
234161,1163.10854783971
238160,6569.55609726286
236664,4191.92363751273
209751,5279.39957974129
220434,1143.37684547124
207728,731.299030657051
229093,3100.26368774881
206590,7102.18524722852
206135,1486.87303464596
218165,5061.71183150413
248188,3918.57493520524
227874,5336.79008088631
219600,1798.38247189463
237120,3517.93980240412
222694,2350.75673198922
222943,4811.14454691014
217849,3771.84240660386
204070,1861.779829491
207919,4738.54698734224
237384,4982.58771887085
239779,3923.92570366927
213042,5326.78810731703
201716,2561.62238187426
226848,6967.88661204922
218460,2376.0804531238
247479,6475.8279905421
227116,891.132558982024
230195,1316.22108042449
203518,2142.40109179622
238388,1112.26259682889
242227,4416.55919314309
242747,2609.32870839794
215516,1015.26289392832
202186,5514.99978420683
236729,5567.41893132636
206270,2629.98562898227
201711,580.433916282538
222835,1038.06400356635
219208,1298.58799379707
239551,6622.04726077584
225979,2490.05451066477
214788,2302.48365088551
204366,5440.58802757216
236309,1328.76659612267
240436,734.05821657679
207725,6030.50645726528
229930,2757.00717699562
234633,4547.66252037375
222741,3383.94750989736
237929,2785.56008580644
228126,1070.00428309827
236965,1830.94650895606
223558,3037.24647196965
243502,3355.0993003665
236881,3193.52848399596
215043,6339.83070674172
228189,3543.83111346901
223308,4092.39002078347
246152,2808.97179803667
226443,1093.6106344592
216679,3133.01726999594
217230,2361.39321418716
239809,2198.95186229499
239254,1257.03956789155
227398,7521.36437049567
222001,1030.88086873804
248401,1180.95814349452
215234,3395.04685989949
225163,3360.18925636691
220920,1047.3287047855
227153,1185.86696474599
209670,1932.73915244123
217835,6114.51078344316
248818,4630.31507492698
200931,3516.40978825227
202247,3300.24496484961
201207,1210.84202173309
209351,2839.46468366379
221912,999.3033249779
204307,2361.93629721042
226421,2951.08898152297
228901,928.204149676397
212063,1584.52974438153
204767,3020.50719522149
235951,7954.79304367828
220349,1560.39696661671
244907,1258.53503860489
206336,3384.76058185698
247022,706.829653865683
228868,6913.03313286469
200743,6578.94019978715
239554,1576.9245341249
238911,982.816645827547
245061,4254.90559903227
240729,449.86685532233
228484,3410.34416495054
237184,2010.04477153421
205178,5883.99818673309
242808,2587.69281557767
214815,1939.28791710262
221678,1306.64567532258
209986,2630.64979176569
218992,5869.0500065133
229995,1399.36607206122
241570,4463.91782194678
243773,2397.17057726166
212284,787.09840619586
227921,6854.39158070788
240014,2434.97143314795
215014,1616.18953256833
210347,1794.38279373064
229347,1382.58560068203
213725,6709.12855888566
220153,1795.85975164345
211899,4982.58771887085
221778,1915.81984593457
239869,4205.27989989155
239610,3575.8993213136
223406,6804.9743068877
247267,2341.95909927759
234619,5312.9619316474
220098,3051.0193651646
248652,7094.68936582097
214357,5281.77867563663
207883,5268.55905803989
236159,3988.04493472874
244601,1340.01046297284
220319,4817.80200368862
236046,3600.56566129954
205480,1850.03531071337
224883,2676.26660039713
205007,3395.04685989949
205874,3267.45253972601
206437,2482.16561674988
248952,3230.77247191744
242585,3353.24840478052
202404,1163.59436850783
229828,1198.1518497604
210895,3845.17782625687
221763,4221.08776045777
242739,1034.51692554351
241419,2961.62380286189
202975,5719.10597652025
223290,1118.96232592872
232915,1155.97568020657
242935,3192.77204046057
202898,6613.60726852478
217382,2090.02078722489
233132,4878.82624327107
221114,3600.56566129954
248324,2099.96942975381
246795,1064.52993024966
228434,1142.21651426119
202830,2266.69945335832
233614,1619.44300243959
231081,1050.70361379787
237635,5415.74146181955
223313,6425.94051535979
210414,1888.87692300539
228241,3857.34084772096
208284,5859.8411515614
238028,6299.66634890406
214617,5109.72616346325
237989,3130.42185196214
231403,3117.22581727861
225950,7149.34749371094
206978,1319.1567159291
244076,1328.83335107459
223057,3971.8456361112
214887,8255.02400887559
238690,3036.07283547253
229769,2078.9876948656
214351,3913.8853916602
215814,2324.19656307386
223434,5719.10597652025
203407,665.701831145366
249558,7125.74282948046
224906,3923.92570366927
202645,5071.9776401033
236968,2156.71982382032
221280,1280.75094669803
224847,1893.89701499279
205629,1050.70361379787
205515,3671.56118871629
219598,6797.75649918758
217155,3375.62684879716
234018,6624.04739939025
226846,5053.92662319997
236043,5508.22155950757
240268,6385.79100261101
209152,6195.13471037745
249459,3308.96136549363
205637,6339.83070674172
246376,1319.1567159291
247165,2511.88449243075
204743,6538.00338495946
201366,2227.5169179136
213045,1597.79202209711
206579,2785.07979291628
221319,5278.71184015676
218268,6553.26684390414
234103,1777.08145726698
223097,1774.48057465915
226909,7198.19477707735
213012,6465.43822446171
200323,546.298390783981
204326,4068.90167148504
235025,5492.42991307056
222666,7460.44043678495
221199,4025.1866717136
204897,5685.4135310008
218756,6196.37775248764
215173,933.152605628547
229621,2381.91872211212
232557,2190.72556398297
247173,1812.80863759444
241577,6710.56935411633
238471,1118.96232592872
242389,1853.46586239253
219456,5469.5662537736
240125,2985.81671865936
221120,5719.10597652025
219178,6273.79045600703
224338,1476.52791062202
201946,1622.78853685835
205452,1830.14080345294
202922,1211.02417608623
226757,1045.48884082585
236945,3235.64678343529
213742,6425.94051535979
200564,1233.12634941304
218591,2204.37398343172
237780,923.690694879326
233847,2715.47876960769
224905,2823.28894807959
226452,1198.1518497604
247578,3518.55724266427
215776,3459.99837639915
224282,5192.24044791115
236963,1205.22898789484
200809,3161.85010128509
233644,1974.2691368695
238965,3363.07072157035
231697,5559.77806977549
242289,1394.46679720063
242616,1746.59934606968
216719,2670.79078017835
215270,2985.29601462665
218799,1480.29460364932
203257,2222.5503679406
232187,5827.48675786955
234860,1407.4356538312
229452,1795.85975164345
245459,1112.15670626683
224201,3687.77540890746
233480,2999.74452221899
225590,1071.78069472296
218782,5331.04548853695
247753,1777.10525057235
240358,7257.50461851588
242320,5827.48675786955
204633,4799.38282397763
247910,1280.75094669803
238212,3912.38102837073
216809,7105.98631231314
233061,4583.13176009146
249151,2373.76774870062
215503,2238.50092142192
218499,3342.34576610862
230472,1343.90215364155
237448,1356.13810402418
217896,7753.0886517409
247094,3051.00955748891
244006,5923.79415815391
232509,2828.59327985244
237233,1101.32639868176
218362,2102.24472333999
231545,3779.41246575945
230422,4870.79865925173
248671,5043.41400602459
218033,5404.62353396068
238241,7376.0637965291
220763,5484.082262843
219843,4353.4285654088
208148,2848.30530698366
225162,3300.77276709866
227276,582.239383874582
233690,2123.67260773378
216516,1205.22898789484
223836,6943.95954023387
207584,6737.15684821153
207652,5559.21268735376
224702,1281.47406541852
239366,4856.04602237486
233489,6287.09015867026
231969,3606.9878799862
221364,1996.79114328731
231745,2813.94591657675
219553,1262.07798762205
223223,1394.46679720063
219902,5523.02604576317
203873,1280.75094669803
241008,3051.0193651646
214946,5162.91967652512
237471,5314.45069814369
211910,4794.69346815958
223934,2450.19449693388
243585,1351.88850839029
208889,2288.31211284198
236787,5170.79218951909
225490,604.191083312981
248004,5701.76129877684
205023,2235.41629716284
229154,1114.97227796013
242230,3586.24778958105
215343,1619.96308919157
231530,3918.57493520524
232696,3647.21331364282
245520,6247.52955052615
237264,1746.59934606968
242164,3488.24167822087
219840,5483.74637747835
233091,1182.81353487714
224285,3384.76058185698
215697,7294.10270540201
211426,3133.01726999594
222133,1394.46679720063
213021,2765.6456576525
205745,1628.75133495008
203758,6151.4257743218
220564,1869.49161098032
214498,2985.29601462665
242907,2873.71787902789
213169,1309.34334416065
227721,2832.12533465366
211053,1908.75206928258
227596,1616.39162880506
236218,649.894522692735
216236,1996.79114328731
207123,1642.73605717075
244346,4851.49718943639
245662,4143.67530840037
234226,3567.28340328156
223871,1749.40528848472
209624,4441.95048836555
205877,4381.62553493746
230004,5962.8490210569
212735,8254.21969189605
248906,2087.35550624073
244961,4624.68121791042
219395,7832.84085290887
231784,4073.2285140269
225225,2999.74452221899
232326,7188.22264702516
217805,3021.95946924626
203006,2015.9564782721
244017,5719.10597652025
223683,8358.93658687911
226750,3901.05325692293
248711,5043.41400602459
248579,1726.93873065131
248858,3587.83797356065
201192,2800.66364339877
206721,2789.57743207621
223528,4539.91060434952
228572,2818.88443157914
239715,4021.74321538324
229278,3383.94750989736
219439,1538.85174708465
210170,4091.21874035624
247823,4092.39002078347
229203,1394.46679720063
224189,3153.40495846031
218083,5331.04548853695
207370,5769.63662211726
247250,1888.87692300539
216122,1262.07798762205
204809,1967.81090040389
220041,546.091518049916
230961,4982.58771887085
226491,3135.55140955501
206756,3093.66410934877
227559,3558.73960063962
205008,1447.24858340266
245449,1180.95814349452
210494,5339.04919997543
212036,833.190844893623
211979,2250.78835781476
215716,737.671500224039
235916,986.55775493308
224182,5158.71431252001
201314,1073.98165788215
206116,4063.5625559777
218314,1034.30954682464
228444,5279.39957974129
227530,1034.31877840303
229848,1047.3287047855
206819,3517.93980240412
248987,6042.9007086454
210856,4470.26425595672
205201,2436.28029657846
216722,1898.19289882312
223041,1780.94081964405
217689,6419.94857309713
249237,3397.87453272629
209614,2044.72909890285
237314,7139.88094598745
241314,1989.96895168767
214001,6547.21359697592
205558,1505.02724412096
222846,1996.79114328731
225605,3864.88450704958
232734,1428.70499205047
239385,2830.57909644112
210719,1628.94395694629
238162,1110.79671848343
240062,3168.45600343753
231733,3217.5410005501
230262,2250.78835781476
239963,5691.483567061
248123,3253.82226093619
205705,481.479662849408
218310,3390.06135514795
213166,5487.31518926616
201205,2198.57388714747
226966,5222.72316529023
242889,606.238985657377
214603,1932.73915244123
224563,1777.10525057235
241476,2639.05318492895
246091,1612.1227523174
227098,3308.96136549363
208154,1328.83335107459
247784,5508.22155950757
248497,2615.60282298476
238000,5825.36282365212
244908,1114.97227796013
206666,1185.86696474599
220443,1628.75133495008
239521,3090.66636762334
242304,5878.35509630241
221598,7818.06047565872
222828,2882.01426156944
201493,4069.82116011652
247540,6812.77886071734
221782,3278.02029262339
213468,7035.60824501714
224262,4687.79207805067
227681,1618.9530561095
225843,2265.3383666323
207381,1093.6106344592
248134,2239.4472571435
222578,5588.07664862247
221237,4073.56075461339
208908,1053.09275511178
219053,2758.32077552683
246702,3810.10143844883
207744,1628.75133495008
218184,1878.06851431037
202978,2382.00085689632
213429,1812.80863759444
215058,1803.88115956574
242370,4738.26881622391
225155,1829.8944499211
202042,6302.59655460088
205563,842.849034655113
241594,1328.83335107459
237374,1650.71478006303
211619,3359.70037665898
222482,6412.1427683963
228072,3359.70037665898
219419,5404.66129945303
204416,2257.68228100712
211073,4188.02586498923
235680,1993.29909911624
214095,544.994817542201
240594,4303.89931937957
220614,7089.64123759637
230990,2549.08892030362
200455,1219.82566345406
212358,5314.66399110917
239832,2418.55516171349
235210,3684.2233999602
233556,6926.16461466488
219918,4642.7054443922
201785,1878.06851431037
227909,2999.80986857736
209347,1834.86550864319
216166,5715.11512968461
210618,5822.89597042592
248257,3409.31847341819
221390,8103.01739429652
201907,1443.13188326212
206194,6339.83070674172
235834,3093.66410934877
247062,5614.59854429523
247266,3018.99640329235
228100,2376.0804531238
209655,6401.85692061539
217867,1829.8944499211
202159,1120.59606022843
247591,4715.39154896724
205445,2041.37481008381
203764,5349.27448051493
226524,2870.75543154001
226818,4565.11442927527
244835,3375.62684879716
247549,3218.16083293777
236583,1939.28791710262
200874,3529.93384315183
227543,3103.4483015835
243100,3704.41808530689
207594,3275.00881880278
248248,6710.56935411633
210970,5231.77442181737
243040,3563.62514348674
225667,3459.5338366804
231375,929.311416652003
225665,959.465230152858
240089,3020.50719522149
221294,6487.60558404671
202267,3775.76244789838
201590,6624.04739939025
215918,4642.82732105835
229176,2418.55516171349
229559,6475.57549123497
219823,3518.55724266427
202561,2540.98187052969
202774,1769.9572181869
232577,2839.46468366379
202010,7302.13049411389
215208,3272.24486960791
227517,4336.64092374037
242819,1735.7128180177
208924,2968.4172287195
226450,3135.55140955501
201645,1161.16776824653
234276,1409.0962096943
222398,3036.07283547253
240342,1421.36815686499
233466,2338.97597663337
222946,3681.4039238637
241229,7427.55257543494
219989,5043.41400602459
207812,4191.68415400351
206706,2116.13007091302
223625,4053.56503044349
213111,1795.85975164345
242330,5121.21961987993
235390,3080.5923389139
203332,4695.86842090649
230029,7567.13774316971
242453,8238.20530602904
243923,3236.856859904
246916,5043.41400602459
210437,5404.66129945303
211179,2187.33780984678
247720,3817.21155949095
221657,4236.78049913852
228130,7227.9829569048
200004,5158.71431252001
228231,2250.78835781476
201169,1097.97413184849
223463,1346.76379753107
243918,1280.75094669803
223211,1763.68018011319
200093,4869.94583259153
208221,5996.90294059084
226205,8402.83408937612
201506,1795.85975164345
206844,1185.86696474599
226101,6580.28386817093
219800,4715.39154896724
218350,1780.94081964405
213052,4303.89931937957
226171,2069.09887905864
220593,6634.01895217957
228268,3051.238255973
221379,2040.4092408885
237896,2722.55429218897
232465,3372.85106799816
208469,5825.10713579499
218637,2833.85073801722
241160,5154.99820038919
241979,4861.5355878193
204596,3606.34918401739
207101,787.09840619586
238389,5734.03765207877
223317,4567.27303704156
231711,8447.71451491439
200883,5281.80046066924
233555,3359.70037665898
233375,7072.10459705483
208926,5874.88129728847
227159,6849.56310973675
204240,3365.52755607541
238180,1908.75206928258
247143,2785.07979291628
203987,3426.4418943276
233861,2456.33059772963
214281,6309.96058701185
209504,1981.53091753622
249352,1106.09699415935
237315,915.83409798128
222721,1099.99165164254
201714,4826.63050165938
209919,7738.07581713899
227898,2424.94371918258
218501,1997.89992999307
203897,2003.78164693649
242115,3810.10143844883
248526,2686.37607733091
246922,7197.25251070741
208419,1791.56054038634
201315,8255.02400887559
209072,2320.3381188315
204257,5375.43188740414
247003,5032.60998858102
242706,5476.91664365985
230628,1221.48365993513
225762,6127.46490349333
206510,1170.00080572916
207834,1030.88086873804
211505,3775.31401221751
236724,1260.73348210478
227545,6104.98286286415
205972,6543.86514622913
249301,5404.66129945303
221434,6009.86997503126
202201,6169.29417433045
231259,4661.61456822805
244162,1650.71478006303
238108,1337.4065617924
241536,525.025106379758
236422,6019.45856683138
218248,5511.62146979375
234313,7225.72768415861
230270,4856.04602237486
231957,5027.69372996641
222758,4928.72406695623
240460,3386.57967933964
244635,5084.1151638926
217596,2559.80753409231
217847,6703.30664734766
206704,3975.00339271238
203269,2579.70641762679
231997,5281.80046066924
204390,1175.09177910088
231319,3005.03204944712
223485,3776.97042274819
240666,4790.07238712459
208817,6634.01895217957
207664,6865.83117094473
236150,4724.98549962105
230922,4872.01340406485
214126,3940.44409948435
215844,3681.4039238637
233037,4732.16066013917
236050,7181.08162498974
234903,4618.05921595104
242309,3061.93194572363
211574,5219.60625872962
238843,5750.12406777611
206447,3817.21155949095
207462,3768.02010097644
206876,6287.09015867026
209294,6634.81654265738
242814,4989.69690443978
213127,8228.34400281965
227852,2074.85757843699
232481,7833.20014085743
224659,3835.44581879875
211540,5022.75729179706
221788,1890.68194136824
228277,2018.8956781466
233034,5180.22671328597
241974,1389.70876134794
240677,1150.13290620078
234206,1900.66924344157
238770,2751.9245704523
243318,2077.03778782414
230889,2020.06396779847
225942,5831.50381491148
218288,1644.8196278377
229285,3316.31387238765
241446,1766.70741235586
207903,1056.86699035758
227452,5883.99818673309
235649,4851.49718943639
216049,1842.82714580312
202005,968.242436919541
236436,2580.14447007312
204263,783.444598623856
230652,1030.88086873804
231113,2167.33635368775
201911,5041.22717061842
208663,5592.02608150485
241704,2823.28894807959
231258,1820.92148541259
221643,542.08990760015
204745,6360.43866196538
219157,1997.89992999307
224731,1070.00428309827
234229,1298.58799379707
202215,3776.97042274819
245942,2448.95693062189
233027,4544.82957196685
238875,1238.99933773684
248615,3409.31847341819
234372,3647.65590521146
229317,4134.84606754954
249432,2777.68728612236
224393,6599.68239905072
224033,8178.4590111481
239889,4092.39002078347
225612,2227.5169179136
247904,4255.82758664041
239487,2188.34111726094
201771,1149.29337830409
239688,2928.28226821502
217371,3902.76896904446
234950,1470.72504441317
212328,2581.35379967724
236930,6598.03950335303
211997,4144.26379109623
236328,514.916906422179
204792,1152.81337272826
237518,3093.66410934877
233177,6547.21359697592
205222,7225.8760466766
249106,3924.45880041879
247602,4745.13472140865
233627,584.055277949541
218292,5762.3123515272
246651,4808.87052115637
225540,1486.87303464596
202164,5053.91787893565
232554,3090.91134431816
229675,734.05821657679
220782,3173.20996164252
219033,1939.28791710262
236793,977.585400660723
217046,1163.59436850783
223014,833.568076682566
211785,1346.76379753107
231249,6540.76887674741
220458,5767.99449916945
234184,2072.33142419638
239910,1319.1567159291
237645,3173.20996164252
209901,4297.10384230548
202759,5167.51543371674
218275,5065.40484481605
200140,6580.28386817093
232073,1597.30022754365
247562,4069.82116011652
232630,2230.90036210922
202501,2266.69945335832
248986,4453.55925675387
201668,1110.79671848343
218458,3587.83797356065
243246,3082.88704210447
220774,2786.52524806678
222064,3503.89813905047
201813,1070.00428309827
242081,6425.94051535979
243768,8155.29741142052
222108,3828.10248018038
237110,5893.59940758392
210597,4903.13534273603
240578,7214.61985339957
229786,784.38101353476
207682,726.660191603321
219440,2069.98287380346
245220,5857.43765858354
210649,1427.81709753711
211787,6405.15206897558
207888,7767.77756156266
245121,3004.92213192397
223722,5625.71786688385
223408,5854.6563784617
209425,5158.71431252001
234693,1864.50189667486
237513,1475.67847613437
227027,5281.77867563663
222129,1746.59934606968
209620,3271.71028563676
208442,4499.29302642626
221051,1474.08199497856
211917,1573.94734114701
214420,3093.66410934877
205014,6098.39480217041
207447,2824.8025330323
234787,1744.52481927767
221392,1528.59952496984
206628,2777.68728612236
209042,2828.59327985244
234696,1586.47832291685
223780,5355.43461652539
243898,2564.01718778963
227688,4255.82758664041
237823,1118.96232592872
236893,1619.96308919157
233939,2742.45781328481
209520,4415.64411146968
210662,3775.31401221751
236202,3900.09427184107
218072,4217.62692412569
224223,2044.72909890285
245541,4583.87761736745
217356,2802.07373682228
238648,3684.2233999602
241907,1429.5220223336
227170,4870.79865925173
228881,2638.01126275419
233542,2882.01426156944
210344,6158.29915888267
209633,2981.94725791559
204963,3459.13461765904
218380,2645.68605373653
230597,4375.97922196119
216264,3426.4418943276
210798,3061.93194572363
249081,6614.56470096557
246532,4050.55670859275
209900,6769.04486587689
234104,3359.70037665898
205660,1035.74995788939
200153,4663.21981868741
213658,4802.6882571237
207422,2092.15882694053
225643,2250.78835781476
205166,1382.81425714197
222267,1809.54977978422
207482,3912.38102837073
213701,3428.0527368176
202414,4463.91782194678
214471,3737.24432400034
233702,1590.22197118149
211020,6125.26474123327
231225,3229.19659914502
237363,4354.68570674658
248286,866.577948396526
222313,1752.2409791042
241931,3911.98368491287
237520,3237.75498892431
223444,7198.19477707735
209760,4639.97970709977
244598,4630.31507492698
242871,1142.21651426119
206297,4911.57885992895
218485,6281.1061690322
211885,1554.35364432901
227821,4455.10226078634
210485,2641.68933509192
226323,7046.82244457878
217026,1857.496214188
227473,2609.54164594922
208825,1443.25811699546
204950,4826.63050165938
235681,1997.89992999307
210187,1394.46679720063
221627,2468.14990261202
219776,5562.49085759007
241773,5878.39935021338
206472,1838.64933862105
203083,5175.50401254958
236506,6478.9281113978
203055,5375.43188740414
207663,4995.15438101952
211982,6495.0808533273
215327,2943.70009081261
209198,2531.45646220524
239373,2951.64733893784
203119,4707.84871664606
230425,4050.55670859275
231479,1142.21651426119
219900,1340.01046297284
236071,2270.11110766925
239641,1681.84978992943
243686,5053.92662319997
231826,4394.6631854561
233504,5991.11924410574
234731,1173.57365148916
232146,1316.2578513222
238729,1989.86654656057
243555,6538.00338495946
213330,3395.04685989949
216808,5981.33860062709
209275,5375.43188740414
226550,3992.54702922772
246343,8219.72423150265
229593,443.232892899167
247055,1013.45575056795
247689,5368.46535102544
208232,6098.39480217041
232112,809.241171817476
229897,5622.1697277352
210367,1575.59483850533
241782,4143.67530840037
232752,2276.93243298582
225773,2665.15609221638
206106,930.057628809612
238650,5986.07931522657
206416,4381.3917787146
201494,5308.02404555402
242721,5709.36207952024
213171,1273.1662974803
205832,1814.29054678169
231145,2504.28368154339
202836,5882.50969347618
223207,1382.81425714197
215370,1622.78853685835
209267,1696.65208174556
212716,1280.75094669803
227982,2671.22042873635
230019,2490.05451066477
205228,1319.1567159291
219494,4624.68121791042
239082,1656.09199957051
247877,6599.68239905072
209337,2940.92836912246
243761,5158.99509661113
233637,1551.63252075024
201127,4672.36832518962
217554,2024.54912381103
230121,802.169965714087
239204,1812.80863759444
216395,4751.22268385806
221680,1780.94081964405
237599,2700.75587532046
245725,2435.23186077056
207471,1582.19331303484
244293,2388.81343316222
214525,3830.13822211799
241392,3253.82226093619
225437,2196.74803968451
233785,1884.30801889376
231722,1171.86724123821
230056,1316.22108042449
202372,1340.01046297284
203136,2188.68162237414
216733,1857.496214188
218158,905.626739700532
201017,1514.26688646175
212852,3135.55140955501
233927,3940.44409948435
249366,2304.74608183763
212182,3488.46449420569
235868,5811.01304579173
244086,1050.70361379787
222772,3924.45880041879
242402,2440.60457930255
235710,6768.59821780259
210401,1728.57371288128
241862,3130.42185196214
230689,5158.71431252001
220669,3692.81074038721
242276,3004.24002099733
213747,2813.37518985561
232629,1978.529059004
244797,5032.00454361097
206452,1246.32532249945
239015,2152.1982552124
201182,2853.95779113693
204321,1099.99165164254
228724,3316.31387238765
224042,1824.30222771851
211341,3342.65773979784
245217,1262.07798762205
244011,2456.33059772963
209721,4544.82957196685
209859,6302.59655460088
208792,2881.62828029097
235689,4238.30220254713
217489,1873.15299449598
239666,3021.95946924626
245412,1514.26688646175
237840,6614.56470096557
212108,3366.93859189743
202216,5750.12406777611
220677,2686.37607733091
203405,4589.41166933936
248063,3289.94142653969
214955,5093.76183585494
211416,3144.79502601866
240908,3413.09458139725
232463,1806.23643063703
242916,3410.40907501211
221331,2686.37607733091
246508,1784.01763774298
243861,1649.43205117212
208490,1163.10854783971
203441,1034.30954682464
212370,1110.49863748818
244298,2999.74452221899
223555,2308.53086929622
208910,1319.1567159291
242942,1843.39928300894
214091,6797.75649918758
201352,3335.57413193988
213956,1282.75295916098
205348,2656.90527942049
237684,2658.1837320124
246083,686.096657368681
246353,1822.30405161373
237641,1352.8362104871
209163,3059.93611610135
248929,1777.10525057235
235726,3135.55140955501
